t,x_observed,y_observed,x_fitted,y_fitted
9.854569713142094,62.00487,46.874073,63.49485072971593,46.846310504354534
9.89059372915277,60.975353,46.582985,63.53272787296297,46.85186866269055
9.926617745163442,64.781975,47.3286,63.57062627677259,46.85738705077457
9.962641761174115,68.08688,47.937626,63.608545253831934,46.86286695430191
9.99866577718479,67.83224,47.863464,63.64648411335433,46.86830966546601
10.034689793195463,105.982315,65.85555,63.684442161155104,46.873716482816704
10.070713809206136,73.884186,53.748222,63.722418699727875,46.879088711117404
10.106737825216811,86.084404,57.303146,63.76041302832142,46.88442766120137
10.142761841227486,74.4463,54.66118,63.79842444301701,46.88973464982709
10.178785857238157,105.78893,65.89461,63.83645223680617,46.89501099953265
10.214809873248832,107.52535,65.8685,63.87449569966907,46.90025803848934
10.250833889259507,73.66033,53.366364,63.91255411865323,46.9054771003542
10.28685790527018,64.37273,47.276096,63.95062677795281,46.91066952412184
10.322881921280853,73.5063,53.101463,63.988712958988295,46.915836653975354
10.358905937291528,63.259483,47.117928,64.02681194048665,46.92097983913635
10.394929953302201,94.03549,69.30809,64.06492299856188,46.926100433714225
10.430953969312874,68.93807,48.247204,64.10304540679613,46.93119979655462
10.466977985323549,91.60011,64.34067,64.141178436321,46.93627929108704
10.503002001334224,78.77941,57.81267,64.17932135589953,46.94134028517174
10.539026017344895,75.13112,55.620747,64.21747343200839,46.9463841509459
10.57505003335557,66.16168,47.517296,64.25563392892052,46.95141226466894
10.611074049366245,65.39946,47.408455,64.29380210878824,46.95642600656723
10.647098065376918,87.790306,57.549076,64.33197723172661,46.961426760678
10.683122081387591,72.77513,51.87362,64.3701585558972,46.966415914692696
10.719146097398266,91.200226,62.633213,64.40834533759234,46.97139485979948
10.755170113408939,102.7788,67.01567,64.44653683131943,46.97636499052525
10.791194129419612,76.0424,56.58198,64.48473228988597,46.98132770457692
10.827218145430287,75.27876,55.80104,64.5229309644846,46.98628440268212
10.863242161440962,87.3976,57.442387,64.56113210477861,46.991236488429294
10.899266177451633,102.9538,66.93498,64.59933495898773,46.99618536810721
10.935290193462308,87.94472,57.60216,64.63753877397424,47.00113245054391
10.971314209472983,74.40376,54.595406,64.67574279532938,47.006079146945126
11.007338225483656,73.56321,53.199406,64.71394626745995,47.01102687073211
11.043362241494329,95.13926,69.66168,64.75214843367529,47.015977037379066
11.079386257505003,103.97244,66.49064,64.79034853627454,47.02093106424995
11.115410273515677,65.96929,47.48809,64.82854581663398,47.02589037043496
11.15143428952635,81.25386,57.820103,64.86673951529482,47.030856376586385
11.187458305537024,86.36154,57.31073,64.90492887205113,47.0358305047542
11.2234823215477,92.42379,67.19231,64.94311312603796,47.04081417822111
11.25950633755837,68.11478,47.946205,64.98129151581968,47.04580882133724
11.295530353569045,71.20676,49.8056,65.01946327947867,47.05081585935451
11.33155436957972,108.45938,66.43607,65.05762765470396,47.055836718260515
11.367578385590393,93.277695,68.67151,65.09578387888025,47.0608728246122
11.403602401601066,67.05038,47.676136,65.13393118917699,47.0659256053691
11.439626417611741,79.78789,57.88972,65.17206882263771,47.07099648772638
11.475650433622414,74.87908,55.29064,65.21019601626938,47.07608689894749
11.511674449633087,79.49469,57.880463,65.24831200713209,47.081198266196616
11.547698465643762,89.37785,58.54345,65.28641603242863,47.0863320163709
11.583722481654437,106.95904,65.77898,65.32450732959448,47.09148957593235
11.61974649766511,80.78044,57.8599,65.36258513638757,47.096672370739654
11.655770513675783,98.47919,68.99922,65.40064869097846,47.10188182587971
11.691794529686458,84.019806,57.455715,65.43869723204041,47.107119365499045
11.727818545697131,73.8353,53.665348,65.4767299988396,47.112386412635054
11.763842561707804,80.66119,57.867683,65.51474623132543,47.11768438904714
11.799866577718479,76.77666,57.116966,65.55274517022079,47.12301471504772
11.835890593729152,74.26545,54.377274,65.59072605711252,47.128378809333135
11.871914609739825,69.432274,48.48101,65.62868813454182,47.13377808881453
11.9079386257505,63.283775,47.121803,65.66663064609467,47.139213968448615
11.943962641761175,63.616543,47.172565,65.70455283649231,47.14468786106851
11.979986657771848,72.93113,52.12703,65.74245395168172,47.15020117721441
12.016010673782521,81.7729,57.7632,65.7803332389261,47.15575532496445
12.052034689793196,71.50804,50.129574,65.81818994689527,47.16135170976543
12.088058705803869,93.61654,69.01099,65.85602332575615,47.1669917342637
12.124082721814542,90.27472,59.875393,65.89383262726314,47.172676798136095
12.160106737825217,84.668304,57.37953,65.93161710484843,47.178408297920875
12.19613075383589,65.262024,47.390335,65.96937601371229,47.18418762684894
12.232154769846563,101.74204,67.508316,66.00710861091336,47.19001617467495
12.268178785857238,99.37213,68.62584,66.04481415545867,47.19589532750884
12.304202801867913,73.00548,52.24997,66.08249190839373,47.20182646764731
12.340226817878586,92.74753,67.887184,66.12014113289254,47.20781097340557
12.376250833889259,74.56288,54.83807,66.15776109434731,47.21385021894935
12.412274849899934,108.43132,66.40654,66.19535106045825,47.21994557412703
12.448298865910607,76.15849,56.679646,66.23291030132309,47.22609840430215
12.48432288192128,73.49158,53.07614,66.27043808952656,47.232310070186024
12.520346897931955,108.5905,66.59001,66.30793370022968,47.23858192767082
12.556370913942628,93.21804,68.60042,66.34539641125879,47.24491532766281
12.5923949299533,90.96892,61.76042,66.38282550319457,47.25131161591606
12.628418945963976,88.533585,57.875877,66.42022025946073,47.25777213286633
12.66444296197465,106.84482,65.77513,66.45757996641264,47.26429821346551
12.700466977985323,75.996254,56.541702,66.49490391342556,47.27089118701633
12.736490993995996,108.8618,67.01758,66.53219139298287,47.2775523770075
12.772515010006671,94.893555,69.6239,66.56944170076392,47.28428310094933
12.808539026017344,109.11921,67.65021,66.60665413573167,47.29108467020969
12.844563042028017,62.290203,46.9384,66.64382800022014,47.29795838985062
12.880587058038692,108.11298,66.13849,66.68096260002149,47.3049055584652
12.916611074049365,68.867386,48.21734,66.71805724447294,47.31192746801514
12.952635090060038,92.12111,66.33725,66.75511124654338,47.319025403668775
12.988659106070713,68.91644,48.237976,66.79212392291957,47.32620064363962
13.024683122081388,96.1428,69.64946,66.82909459409221,47.33345445902559
13.060707138092061,81.79806,57.760162,66.8660225844416,47.34078811364862
13.096731154102734,90.74434,61.036118,66.90290722232297,47.348202863895125
13.132755170113409,71.67781,50.327328,66.9397478401515,47.3556999585569
13.168779186124082,85.39762,57.320107,66.97654377448703,47.36328063867275
13.204803202134755,95.05159,69.650406,67.01329436611827,47.370946137370794
13.24082721814543,89.69113,58.91278,67.04999896014688,47.37869767971145
13.276851234156105,86.577896,57.323666,67.08665690607093,47.386536482531056
13.312875250166776,108.88264,67.05848,67.12326755786812,47.39446375428632
13.348899266177451,90.68565,60.866447,67.15983027407854,47.40248069489948
13.384923282188126,97.15971,69.44433,67.1963444178871,47.410588495604195
13.420947298198799,66.14101,47.514088,67.23280935720543,47.41878833879221
13.456971314209472,108.9283,67.15332,67.26922446475335,47.42708139786095
13.492995330220147,65.798256,47.46324,67.30558911814009,47.43546883706177
13.52901934623082,78.87851,57.82636,67.34190269994485,47.44395181134911
13.565043362241493,60.722965,46.49486,67.37816459779694,47.452531466230575
13.601067378252168,89.374695,58.540127,67.41437420445553,47.461208937617805
13.637091394262843,64.84805,47.33703,67.4505309178889,47.46998535167828
13.673115410273514,62.297134,46.939888,67.48663414135308,47.47886182468804
13.709139426284189,72.50768,51.456062,67.52268328347023,47.48783946288533
13.745163442294864,75.22398,55.73528,67.55867775830619,47.49691936232525
13.781187458305537,92.5421,67.46969,67.59461698544783,47.506102608735276
13.81721147431621,91.76163,65.02105,67.63050039007965,47.51539027737184
13.853235490326885,69.87601,48.73332,67.66632740305994,47.524783432877996
13.889259506337558,90.026215,59.413406,67.70209746099634,47.53428312914188
13.92528352234823,91.29399,63.01921,67.7378100063209,47.54389040915654
13.961307538358906,67.267746,47.722847,67.77346448736455,47.55360630488049
13.99733155436958,66.251755,47.531487,67.80906035843087,47.56343183709962
14.033355570380253,88.24255,57.725243,67.84459707986954,47.57336801529006
14.069379586390927,62.820454,47.043148,67.88007411814893,47.58341583748219
14.105403602401601,62.73942,47.02825,67.91549094592818,47.59357629012583
14.141427618412274,68.796814,48.188347,67.95084704212876,47.60385034795651
14.177451634422948,92.12008,66.33395,67.98614189200518,47.614238973862975
14.213475650433622,64.82164,47.33366,68.02137498721535,47.6247431187558
14.249499666444295,59.841995,46.123955,68.05654582589001,47.63536372143737
14.28552368245497,77.25728,57.37197,68.09165391270174,47.64610170847284
14.321547698465643,79.44801,57.878082,68.12669875893314,47.65695799406256
14.357571714476316,76.39547,56.863194,68.16167988254446,47.66793347991564
14.393595730486991,87.33865,57.429527,68.19659680824046,47.679029055124786
14.429619746497664,62.4294,46.967644,68.2314490675366,47.690245596042516
14.46564376250834,91.37279,63.354008,68.26623619882464,47.70158396615853
14.501667778519012,91.049194,62.049133,68.30095774743735,47.713045015978565
14.537691794529685,90.173035,59.67565,68.33561326571261,47.724629582904484
14.57371581054036,73.6677,53.379017,68.37020231305684,47.736338491115724
14.609739826551033,77.249405,57.368324,68.4047244560075,47.74817255145223
14.645763842561708,80.15135,57.888752,68.43917926829513,47.76013256129856
14.681787858572381,83.94881,57.46496,68.47356633090439,47.772219304469644
14.717811874583054,108.97946,67.269,68.50788523213444,47.78443355109774
14.753835890593729,90.77887,61.139618,68.5421355676586,47.796776057521
14.789859906604402,96.19858,69.64244,68.57631694058315,47.80924756617333
14.825883922615077,108.233795,66.22717,68.61042896150545,47.82184880547586
14.86190793862575,107.11398,65.79105,68.64447124857105,47.83458048972978
14.897931954636423,95.94585,69.66956,68.67844342753037,47.847443319010715
14.933955970647098,69.41282,48.47092,68.7123451317942,47.86043797906464
14.969979986657771,103.511894,66.6853,68.7461760024886,47.87356514120524
15.006004002668446,90.42824,60.208614,68.77993568850891,47.8868254622129
15.042028018679119,95.237015,69.67156,68.81362384657301,47.90021958423514
15.078052034689792,99.81618,68.426125,68.84724014127356,47.91374813468873
15.114076050700467,70.455025,49.13498,68.8807842451296,47.92741172616334
15.15010006671114,101.509,67.62091,68.91425583863717,47.941210956326685
15.186124082721815,63.73288,47.189407,68.94765461031915,47.95514640783149
15.222148098732488,92.998146,68.30362,68.98098025677415,47.969218648223844
15.25817211474316,80.008644,57.890663,69.0142324827246,47.98342822985336
15.294196130753836,86.428856,57.31406,69.04741100106392,47.99777568978491
15.330220146764509,100.82977,67.948814,69.08051553290281,48.01226154971198
15.366244162775184,96.847244,69.52318,69.11354580761466,48.02688631587183
15.402268178785857,74.652145,54.969982,69.14650156288005,48.041650478962175
15.43829219479653,61.066086,46.612896,69.17938254473033,48.05655451405969
15.474316210807205,92.36841,67.052155,69.21218850759028,48.07159888054015
15.510340226817878,88.572655,57.898685,69.24491921431995,48.08678402200036
15.546364242828552,77.57456,57.50553,69.27757443625534,48.10211036618172
15.582388258839226,70.86509,49.477745,69.31015395324846,48.117578324895625
15.618412274849899,73.710464,53.452335,69.34265755370616,48.1331882939506
15.654436290860573,91.25897,62.87323,69.37508503462826,48.148940653081205
15.690460306871246,102.26785,67.256035,69.40743620164447,48.164835765878635
15.726484322881921,86.29464,57.30802,69.43971086905066,48.18087397972324
15.762508338892594,66.691666,47.606483,69.47190885984382,48.197055625718804
15.798532354903267,67.401405,47.75348,69.50403000575642,48.21338101862856
15.834556370913942,89.673546,58.889763,69.53607414728947,48.22985045681313
15.870580386924615,75.80003,56.360825,69.56804113374479,48.246464222170225
15.90660440293529,89.972694,59.32484,69.59993082325629,48.26322258007622
15.942628418945963,107.98245,66.0575,69.63174308282012,48.28012577932958
15.978652434956636,60.397987,46.370056,69.66347778832407,48.29717405209612
16.01467645096731,90.2498,59.824986,69.69513482457563,48.314367613856184
16.050700466977986,76.785515,57.122295,69.72671408532945,48.331706663353614
16.086724482988657,103.911285,66.51577,69.75821547331337,48.34919138254675
16.122748498999332,74.90802,55.329956,69.78963890025385,48.36682193656115
16.158772515010007,92.933075,68.20419,69.82098428690001,48.384598473644395
16.19479653102068,70.27634,49.001396,69.85225156304692,48.402521125122625
16.230820547031353,87.874054,57.57702,69.88344066755772,48.42059000535915
16.266844563042028,92.40972,67.15736,69.91455154838475,48.43880521171494
16.3028685790527,98.88393,68.835434,69.94558416258964,48.45716682451099
16.338892595063374,78.39067,57.743687,69.97653847636236,48.47567490699273
16.37491661107405,102.309204,67.23637,70.00741446503926,48.494329505296264
16.41094062708472,79.44081,57.87769,70.03821211311997,48.51313064841675
16.4469646430954,85.28304,57.327034,70.0689314142834,48.53207834817853
16.48298865910607,60.90506,46.55918,70.0995723714025,48.55117259920736
16.51901267511674,70.797195,49.41732,70.13013499655817,48.57041337890466
16.55503669112742,73.06592,52.350796,70.16061931105187,48.5898006474236
16.59106070713809,67.66361,47.81824,70.19102534541744,48.60933434764728
16.627084723148766,77.43954,57.45182,70.2213531394316,48.62901440516887
16.66310873915944,94.51079,69.52278,70.25160274212355,48.648840728273825
16.699132755170112,106.62866,65.7784,70.2817742117834,48.66881320792397
16.735156771180787,88.09761,57.66174,70.31186761596962,48.688931717743664
16.77118078719146,89.39226,58.558678,70.3418830315153,48.70919611400808
16.807204803202133,61.616455,46.775974,70.37182054453338,48.72960623563328
16.843228819212808,106.319016,65.804054,70.40168025042091,48.75016190416854
16.879252835223483,62.7649,47.032974,70.43146225386198,48.77086292379057
16.915276851234154,64.595535,47.3048,70.46116666882979,48.791709081299786
16.95130086724483,104.239914,66.38359,70.49079361858752,48.81270014611866
16.987324883255503,99.524216,68.55829,70.52034323568816,48.83383587029209
17.023348899266175,90.66366,60.804863,70.54981566197317,48.85511598848977
17.059372915276853,72.28844,51.132133,70.57921104857019,48.876540218010675
17.095396931287524,94.44414,69.499176,70.60852955588945,48.89810825878952
17.131420947298196,68.64038,48.1269,70.63777135361929,48.91981979340534
17.167444963308874,92.69243,67.78257,70.66693662072052,48.94167448709209
17.203468979319545,94.68503,69.57575,70.6960255454195,48.963671987751255
17.23949299533022,70.26659,48.994358,70.7250383252005,48.98581192596662
17.275517011340895,104.274055,66.370285,70.75397516679652,49.00809391502099
17.311541027351566,79.4138,57.876167,70.78283628617937,49.03051755091502
17.34756504336224,81.50524,57.79402,70.81162190854849,49.05308241238813
17.383589059372916,93.096344,68.44329,70.84033226831859,49.075788060941385
17.419613075383587,77.229965,57.35925,70.8689676091064,49.09863404086258
17.455637091394262,65.51477,47.42392,70.89752818371616,49.12161987925322
17.491661107404937,69.378174,48.45314,70.92601425412403,49.1447450860577
17.52768512341561,87.4516,57.454853,70.9544260914614,49.168009154094484
17.563709139426283,81.048904,57.83896,70.98276397599722,49.19141155908933
17.599733155436958,88.20528,57.70822,71.011028197119,49.214951759710594
17.63575717144763,83.776,57.488,71.03921905331293,49.2386291976066
17.671781187458304,83.94396,57.46559,71.06733685214277,49.26244329744508
17.70780520346898,65.93984,47.48374,71.09538191022767,49.28639346695461
17.74382921947965,70.21596,48.95827,71.12335455321892,49.31047909696812
17.77985323549033,82.9376,57.606106,71.1512551157756,49.33469956146858
17.815877251501,89.321144,58.485,71.17908394153903,49.35905421763649
17.85190126751167,62.5077,46.98352,71.20684138310637,49.383542405899654
17.88792528352235,73.66999,53.382942,71.23452780200282,49.40816344998486
17.92394929953302,64.68513,47.31625,71.26214356865296,49.432916656971656
17.959973315543696,87.32826,57.427334,71.28968906235087,49.45780131734812
17.99599733155437,65.08573,47.367462,71.31716467122932,49.48281670506876
18.032021347565042,91.49481,63.88324,71.34457079222761,49.50796207761428
18.068045363575717,75.22975,55.742268,71.3719078310586,49.5332366760536
18.10406937958639,71.975784,50.701736,71.3991762021745,49.55863972510766
18.140093395597063,76.896385,57.1869,71.42637632873162,49.584170433215405
18.176117411607738,102.75618,67.02618,71.45350864255404,49.60982799260176
18.212141427618413,74.49072,54.72918,71.48057358409625,49.63561157934752
18.248165443629084,85.680405,57.30765,71.50757160240464,49.66152035346138
18.28418945963976,108.2257,66.22078,71.53450315507794,49.68755345895386
18.320213475650434,75.2616,55.78057,71.56136870822671,49.713710023913265
18.356237491661105,96.17354,69.64566,71.58816873643154,49.73998916058365
18.39226150767178,75.10692,55.590275,71.61490372270046,49.766389965444695
18.428285523682455,86.42436,57.31382,71.64157415842507,49.79291151929366
18.464309539693126,82.18588,57.71076,71.6681805433357,49.81955288732921
18.500333555703804,85.36704,57.321854,71.6947233854556,49.846313119237266
18.536357571714476,92.37315,67.064415,71.72120320105395,49.873191249278754
18.572381587725147,97.39812,69.37628,71.74762051459793,49.9001862963794
18.608405603735825,86.3952,57.31232,71.77397585870368,49.92729726422134
18.644429619746496,88.03941,57.6382,71.80026977408629,49.9545231413367
18.68045363575717,81.61376,57.781876,71.82650280950872,49.981862901203215
18.716477651767846,109.1712,67.82467,71.85267552172972,50.00931550234158
18.752501667778517,94.671165,69.571976,71.87878847545073,50.03687988841484
18.788525683789192,105.836685,65.88438,71.90484224326173,50.064554988329604
18.824549699799867,60.13468,46.258873,71.93083740558609,50.092339716339225
18.86057371581054,106.91206,65.7769,71.95677455062452,50.12023297214877
18.896597731821213,78.7502,57.80835,71.98265427429783,50.1482336410219
18.932621747831888,90.17346,59.676453,72.00847718018886,50.17634059388969
18.96864576384256,75.03909,55.503464,72.0342438794833,50.20455268746111
19.004669779853234,63.017246,47.07784,72.05995499090966,50.23286876433558
19.04069379586391,87.971695,57.612152,72.08561114067814,50.26128765311712
19.07671781187458,83.36291,57.545387,72.11121296241853,50.289808168530556
19.112741827885255,76.465996,56.913887,72.13676109711727,50.318429111539324
19.14876584389593,98.47157,69.0022,72.1622561930534,50.3471492694652
19.1847898599066,63.293552,47.123356,72.18769890573367,50.375967416109795
19.22081387591728,91.36345,63.313972,72.21308989782656,50.404882311877785
19.25683789192795,67.70365,47.828712,72.23842983909559,50.43389270390195
19.292861907938622,108.97833,67.26634,72.26371940633138,50.4629973261699
19.3288859239493,76.536995,56.963158,72.2889592832831,50.492194899652674
19.364909939959972,89.993866,59.35945,72.31415016058875,50.521484132434885
19.400933955970647,90.68078,60.852715,72.33929273570467,50.550863719846724
19.43695797198132,84.48042,57.39982,72.36438771283406,50.58033234459759
19.472981987991993,104.75719,66.192154,72.38943580285468,50.60988867691143
19.509006004002668,75.93179,56.48401,72.41443772324553,50.63953137466379
19.545030020013343,74.25791,54.3652,72.43939419801279,50.66925908352042
19.581054036024014,95.47139,69.68443,72.46430595761474,50.69907043707767
19.61707805203469,66.915474,47.648926,72.48917373888594,50.72896405700441
19.653102068045364,64.950615,47.35013,72.5139982849604,50.758938553185615
19.689126084056035,99.93589,68.37108,72.53878034519401,50.78899252386753
19.72515010006671,69.47873,48.505417,72.56352067508612,50.819124555804486
19.761174116077385,70.85028,49.464436,72.58822003620014,50.84933322440721
19.797198132088056,107.775665,65.95579,72.61287919608347,50.87961709389274
19.83322214809873,93.13153,68.49046,72.63749892818652,50.9099747174359
19.869246164109406,96.121155,69.65203,72.66208001178089,50.94040463732226
19.905270180120077,87.57619,57.48619,72.68662323187684,50.97090538510265
19.941294196130755,90.154015,59.639984,72.71112937913988,51.00147548174913
19.977318212141427,108.58771,66.58643,72.73559924980651,51.032113437812555
20.0133422281521,92.21913,66.63875,72.76003364559935,51.0628177535814
20.049366244162776,91.19661,62.61863,72.78443337364135,51.093586919242235
20.085390260173448,99.95255,68.36338,72.80879924636928,51.12441941504156
20.121414276184122,60.347546,46.349476,72.83313208144642,51.155313711449004
20.157438292194797,89.694115,58.916718,72.85743270167464,51.18626826932202
20.19346230820547,64.39439,47.278908,72.88170193490555,51.217281540071866
20.229486324216143,63.84976,47.205925,72.90594061395106,51.24835196583106
20.265510340226818,86.998276,57.36927,72.93014957649316,51.279477979622065
20.30153435623749,61.12748,46.632626,72.95432966499303,51.310658005527365
20.337558372248164,89.4724,58.646294,72.97848172659933,51.3418904588609
20.37358238825884,85.695496,57.30719,73.00260661305605,51.37317374634068
20.40960640426951,71.49108,50.110435,73.02670518060934,51.40450626626279
20.445630420280185,91.66434,64.61559,73.050778289914,51.43588640867654
20.48165443629086,94.34387,69.45993,73.07482680593904,51.467312555560966
20.51767845230153,97.142685,69.44894,73.09885159787277,51.498783081002465
20.55370246831221,87.99004,57.61907,73.12285353902713,51.53029635137369
20.58972648432288,62.495224,46.981018,73.1468335067415,51.561850725513565
20.625750500333552,85.49915,57.314842,73.17079238228581,51.593444554908494
20.66177451634423,80.33759,57.883514,73.19473105076297,51.62507618387476
20.697798532354902,92.62985,67.657394,73.21865040101093,51.656743949741944
20.733822548365577,70.42611,49.112743,73.2425513255039,51.688446183037556
